130|Legend You Were Meant To Be|I used to think that stories were just that -a-Set in stone, concrete as a fact -a-It didn't dawn on me -a-That I could change history -a-Now I know I'm writing my own song -a-Fight my way to the ending that I want -a-I'll turn a tragedy -a-Into an epic fantasy -a-Hey, hey, hey -a-You can be a hero (hero) too -a-Oh-oh-oh -a-Take my hand, I'm here for you -a-Come away with me -a-Be the legend you were meant to be -a-You'll always be Everfree -a-Oh, oo-wah, ah-oh, oo-wah, ah-oh, oo-wah -a-To be the legend you were meant to be -a-Oh, oo-wah, ah-oh, oo-wah, ah-oh, oo-wah -a-To be the legend you were meant to be -a-There was a time when fear would hold me down -a-'Cause I let it chain me to the ground -a-Look at me now, I'm soaring high -a-It's never boring in the sky -a-When I know I've got friends on my side -a-Whatever trials, I'll take them all in stride -a-Together we will shine so bright -a-A radiant brilliance in the night -a-Hey, hey, hey -a-You can be a hero (hero) too -a-Oh-oh-oh -a-Take my hand, I'm here for you -a-Come away with me -a-Be the legend you were meant to be -a-You'll always be Everfree -a-Oh, oo-wah, ah-oh, oo-wah, ah-oh, oo-wah -a-To be the legend you were meant to be -a-Oh, oo-wah, ah-oh, oo-wah, ah-oh, oo-wah |13|5
131|Dance Magic|I feel it stirrin' deep down inside my soul -a-The rhythm's taking hold, and it's about to roll -a-A million sparkles falling across the floor -a-So, DJ, give it more, it's what we're looking for -a-Dance the night away -a-All our friends right by our side -a-It doesn't matter what style you bring -a-We're about to go on that ride (Hey!) -a-It's dance magic, once you have it -a-Let your body move, step into the music -a-It's dance magic, and it's electric -a-Let your body move to the music -a-Doesn't matter what style you got -a-Just keep dancin' on that spot -a-Your friends like you for who you are -a-Dance queen, on the scene, superstar! -a-Crystal Prep, you got the moves -a-Rainboom bringin' all the grooves -a-Put it together and make it fit -a-Crystal Rainbooms, dance magic -a-Dance the night away -a-All our friends right by our side -a-It doesn't matter what style you bring -a-We're about to go on that ride (Hey!) -a-It's dance magic, once you have it -a-Let your body move, step into the music -a-It's dance magic, and it's electric -a-Let your body move to the music -a-Crystal Rainbooms got a style that's all our own -a-Dancin' nonstop, body movin' in the zone -a-Bring whatever style you got -a-'Cause the party is goin' off -a-It's dance magic, and it's electric |14|1
132|The other side|Sitting here with my head in my hands -a-Ideas that come and go -a-Sketching my heart out, nothing will turn out -a-Everything seems so-so -a-I've been here before, and I know that I can -a-Do it if I try -a-But why, oh, why -a-Do you stumble before you fly? -a-My wheels keep turnin' (Oh, oh!) -a-My fire's still burnin' (Oh, oh!) -a-'Cause right now I'm learnin' (Oh, oh!) -a-How to get to the other side -a-It's a game of waitin' (Hey, hey!) -a-Anticipatin' (Hey, hey!) -a-But I keep creatin' (Hey, hey!) -a-So I can get to the other -a-Get to the other side -a-(Get to the other side, hey!) -a-(Hey!) -a-(Get to the other side, hey!) -a-So I can get to the other -a-Get to the other... -a-Keep on believin', I'll be achievin' -a-The harder that I go -a-Don't really know how, I won't give up now -a-Until I steal the show -a-With time, it gets better, I'll be a trendsetter -a-Doin' it my own way -a-Hey, hey, hey! -a-Won't stop 'til I seize the day -a-My wheels keep turnin' (Oh, oh!) -a-My fire's still burnin' (Oh, oh!) -a-'Cause right now I'm learnin' (Oh, oh!) -a-How to get to the other side -a-It's a game of waitin' (Hey, hey!) -a-Anticipatin' (Hey, hey!) -a-But I keep creatin' (Hey, hey!) -a-So I can get to the other -a-Get to the other side -a-(Get to the other side, hey!) -a-(Hey!) -a-(Get to the other side, hey!) -a-So I can get to the other |14|2
133|Equestria Girls Shorts Theme Song |Oh oh oh -a-Oh oh oh -a-You are my -a-Equestria Girls -a-Met you and the light switched on -a-It brightens up my day like the sun  -a-When my friends come a runnin’   -a-You were right all along -a-That together we’re  -a-Always better -a-We can turn a sketch into a masterpiece -a-When you’re here I feel like I’m complete -a-Every day’s a brighter day with you in my life -a-And every time we fall we get back up again -a-Look around and you will find a friend  -a-You Are my Equestria Girls! -a-Whoa oh oh -a-Whoa oh oh  -a-You are my -a-Equestria Girls -a-We’ll paint the sky with every colour of the rainbow -a-We let the world know, bring our light to the shadows -a-Whoa oh oh -a-Together friends forever -a-Each day is now or never -a-Just call on me  -a-And you’ll find  -a-Me by your side -a-Cuz’ we can turn a sketch into a masterpiece -a-When you’re here I feel like I’m complete -a-Every day’s a brighter day with you in my life -a-And every time we fall we get back up again -a-Look around and you will find a friend  -a-You are my Equestria -a-Yeah you are my Equestria -a-You are are my |14|3
134|We've Come So Far|Back in the day, I used to walk these halls -a-Acting tough, but all alone -a-I needed a friend to lend me a helping hand -a-I couldn't do it on my own -a-We've come so far together -a-Got memories to treasure -a-I look at you, stories come back to life -a-And if I need reminding -a-I know where I can find you -a-In these pages, you'll last forever -a-Ah, ah-ah, ah-ah -a-Ah, ah-ah -a-Ah-ah, ah-ah, ah-ahhhh -a-Remember when I, I lost the crown -a-You didn't leave me out in the rain -a-We still had songs to sing, magic transforming -a-Special in every way -a-The gems chose us by name -a-We've come so far together -a-Got memories to treasure -a-I look at you, stories come back to life -a-And if I need reminding -a-I know where I can find you -a-In these pages, you'll last forever -a-Forever, forever |14|4
135|Invisible|You don't see me fitting in -a-I'm sitting here alone -a-Right beside my shadow -a-Always on my own -a-If I could share my wildest dreams -a-Maybe they would see -a-I'm more than just a wallflower -a-There's so much more to me -a-I'm invisible, invisible -a-A droplet in the mist -a-Invisible, invisible -a-It's like I don't exist -a-Right beneath my picture -a-This is what you'll read -a-A laundry list of nothings -a-Not likely to succeed -a-A yearbook with blank pages -a-That no one wants to sign -a-A memory forgotten |14|5
136|Equestria Girls Promo|Hey, hey, we may seem different as night and day -a-But Equestria Girls see things a different way -a-Just look a little deeper and you will see -a-You know I'm just like you and you're just like me -a-We're Equestria Girls and we're here to shout -a-That the magic of friendship is what it's all about -a-We're Equestria Girls standing side by side -a-Finding the magic of friendship deep inside -a-Equestria Girls! Yeah! -a-Twilight Sparkle's a princess who shines -a-Fluttershy's so sweet and kind -a-Applejack has a country flair -a-Rarity knows just what to wear -a-Everyone wants Rainbow Dash on their side -a-No one's more fun than Pinkie Pie -a-Generous, honesty -a-Laughter, kindness, loyalty -a-Free to be what we will be -a-Living life in harmony -a-We're Equestria Girls and we're here to shout -a-That the magic of friendship is what it's all about -a-We're Equestria Girls and we're here to say -a-We're gonna see things a different way |14|6
137|Run to Break Free|I have so much more to say -a-But I live in slow motion -a-From moment to moment, hey -a-Holding back from day to day -a-The clock's ticking slowly -a-But time cannot hold me down -a-I find myself in the rhythm of my feet -a-Feel it in my heartbeat -a-The time is now, and I won't hold back, hold back -a-Gonna break free, yeah, I'm runnin' -a-Watch me, yeah-yeah, I'm runnin' -a-I let go in this moment, all roads open -a-Gonna break free, yeah, I'm runnin' -a-I was born to break free -a-I choose my path, I choose my dreams -a-My spirit's a fighter -a-A passion igniter, yeah -a-All I need's inside of me -a-A light shining brighter -a-A spark to a fire now -a-I find myself in the rhythm of my feet -a-Feel it in my heartbeat -a-The time is now, and I won't hold back, hold back -a-(Whoa-oh-oh-ohhhh-oh) -a-Gonna break free, yeah, I'm runnin' (yeah-yeah) -a-Watch me, yeah-yeah, I'm runnin' (I'm runnin', runnin', whoa) -a-I let go in this moment, all roads open -a-Gonna break free, yeah, I'm runnin' |14|7
138|Find the Magic|Where do we go? Every day's the same -a-Did we lose the magic, magic, magic? -a-So ordinary, stuck on repeat -a-Gotta find the passion, passion, passion -a-The days go round and round, round and round -a-Gotta break away, find a great escape -a-Round and round and round -a-Round and round and round -a-Ohhh -a-Ooh-ooh-ooh-ooh, let's find -a-Ooh-ooh-ooh-ooh, let's find -a-Ooh-ooh-ooh-ooh, let's find the magic -a-Ooh-ooh-ooh-ooh, let's find -a-Ooh-ooh-ooh-ooh, let's find -a-Ooh-ooh-ooh-ooh, let's find the magic -a-Can I find the beauty in the simple things? -a-Can I learn to see it, see it, see it? -a-The days go round and round, round and round -a-Gotta break away, find a great escape -a-Round and round and round -a-Round and round and round -a-Ohhh -a-Ooh-ooh-ooh-ooh, let's find -a-Ooh-ooh-ooh-ooh, let's find -a-Ooh-ooh-ooh-ooh, let's find the magic -a-Let's find the magic -a-Ooh-ooh-ooh-ooh, let's find -a-Ooh-ooh-ooh-ooh, let's find (Adagio Dazzle: Hey!) -a-Ooh-ooh-ooh-ooh, let's find the magic -a-Ooh-ooh-ooh-ooh -a-Ooh-ooh-ooh-ooh -a-Ooh-ooh-ooh-ooh |14|8
139|True Original|Always first place, never second best -a-Only high stakes, we aim to impress -a-And there's no room for mistakes -a-Yeah, we're flawless everyday, 'cause -a-We're all about perfection -a-Projecting that pure reflection -a-Exceeding your expectations -a-Be the true, true, true original -a-Dare to be what you are meant to be -a-Working hard, that's our thing -a-All this way, we're perfect, perfectly true -a-True, true original -a-True, true original -a-True, true original -a-We're perfect, perfectly true -a-Oh-oh, true original -a-Oh, oh, hey, hey -a-We're perfect, perfectly true -a-True original -a-Oh, oh -a-Oh, oh -a-But it's not about perfection -a-Set off in your own direction -a-Shake off the expectations -a-You're the true, true, true original -a-Dare to be who you are meant to be -a-Free yourself, do your thing -a-All your way, you're perfect, imperfectly you -a-True, true original -a-True, true original -a-True, true original |14|9
140|One More Day|Hearth's Warming Eve is almost here -a-There's so much left to do -a-Still need to shop for all my friends -a-But what to get? No clue! -a-This one is nice, and that's so cute -a-Although that's pretty, too -a-Why do I make all these gifts each year? -a-I doubt I'll make it through -a-One more day before the cheer -a-Shop! Pay! Box! Wrap! Bow! Repeat! -a-One last chance before the holiday's here -a-Box! Wrap! Bow! Again! -a-One more day to make the holiday great -a-One more day before we celebrate -a-One day, and then it's here -a-One more chance to bring that holiday cheer -a-Hearth's Warming Eve is almost here -a-A day for us to share -a-Friends and family all together -a-Pies and Apples and a Pear -a-Together families, lots of work -a-There's so much to prepare -a-With all the planning we still have to do -a-We've got no time to spare -a-One more day before the cheer -a-Stuff! Box! Wrap! Card! Bow! Repeat! -a-One last chance before the holiday's here -a-Stir! Pour! Bake! Again! -a-One more day to make the holiday bright -a-One more day, and I can sleep at night -a-The family's almost here -a-One more chance to bring that holiday cheer -a-Before the fun, there's preparation -a-(Just around the corner) -a-Shopping, cooking, decorations -a-(The complications) -a-It's all worth it in the end -a-Spreading joy to all your friends -a-Even when it never, ever -a-Ever seems to end -a-Aah! -a-Hearth's Warming Eve is getting close -a-We're not prepared, I fear -a-Twilight, you should take a break -a-No time for rest, that much is clear -a-I made a list and checked it twice -a-There's lots to do on here -a-Oh, if I can't get everything done -a-I'll have to wait and celebrate next year -a-One more day before the cheer -a-Shop! Pay! Box! Wrap! Bow! Repeat! -a-One last chance before the holiday's here -a-Box! Wrap! Bow! Again! -a-One more day to make the holiday great -a-One more day until we celebrate -a-Please, oh, please make it really, really great! -a-One more gift, try to hurry, don't be late! -a-Box! Wrap! Bow! Repeat! Gotta concentrate! |15|1
141|The True Gift of Gifting|I wanted to get you -a-Something oh, so rare -a-A gift to show I care -a-But nothing can compare -a-To you, that's easy to see -a-But I got stressed and overthought -a-Until the day was shot -a-And it was all for naught -a-But now it's clear to me -a-I'm not gifted at gifting -a-It's really pretty sad -a-I tried to show I care -a-But it turned out bad -a-I'm not gifted at gifting -a-So all that's left to say -a-Is that I really hope my gifting -a-Didn't ruin your holiday -a-The most magical gift -a-That I can recall -a-It could've been big or small -a-Or even nothing at all -a-It doesn't matter, you see -a-If it's from my friends on whom I depend -a-No matter what you spend -a-It will be perfect to me -a-The true gift of gifting -a-Is what it means inside -a-We can show we care -a-Spreading love far and wide -a-The true gift of gifting -a-Is totally free -a-And you're the best there is at givin' it -a-With the friendship that you give to meWe've all been friends forever -a-And look how far we've come (how far we've come) -a-The holiday brings us close -a-And now it's time for fun (it's now begun) -a-The greatest gift you give to me -a-Is more precious than gold -a-Ah-ah-ah-ah -a-Never ended, always mended -a-And it can't be bought or sold -a-The true gift of gifting -a-Is what it means inside -a-We can show we care -a-Spreading love far and wide -a-The true gift of gifting -a-Is totally free -a-And you're the best there is at givin' it |15|2
142|Rainbow Roadtrip Opening|I got your message, the sun is shining -a-And the open road is calling our names -a-My bag is packed, so are you ready? -a-'Cause to lose this day would be a shame -a-There's a rainbow waitin', a song is playin' -a-And I can't wait to hit the road with you -a-There's a rainbow waitin' |16|1
143|The End of the Rainbow|Next door neighbors chatting over white-wood fences -a-Stoppin' on the street to say hello -a-When friends did well, we sang their praises -a-Brought soup to comfort them when they felt low -a-That was our town at the end of the rainbow -a-No pots of gold or buried treasure -a-Just everypony looking after each other -a-The truest riches cannot be measured -a-It was a lesson that had kept us together -a-In our town at the end of the rainbow -a-To honor our fine town, my Grandpa Skies decided -a-To throw a party each and every year -a-They planned for weeks, cooked for days, celebrated fifty ways -a-So everypony would gather here -a-In our town at the end of the rainbow -a-Grandpa made a gizmo called the Rainbow Generator -a-To paint the sky with lots of colors shining bold and bright -a-To remind us all together we are greater -a-And darkness never wins against the coming of the light -a-Grandpa passed it on to Dad, then it was my turn -a-To make the pretty rainbows in the sky -a-It filled my heart with pride to see our whole town gathered gratefully -a-Where we were sure there would never be -a-An end to the rainbow -a-Then fences went up, we lost track of our neighbors -a-Each year passing, dimming spirits all around -a-The happy days came to an end -a-Nopony had time to spend together in the town -a-I thought I knew exactly what the festival needed -a-A bigger, better rainbow would surely make them see it -a-But the extra magic was too much for the Rainbow Generator -a-And I'm the one who brought the rainbow to an end -a-That's how our town, our little pony town |16|2
144|Living in Color|We're living in color -a-Step out of the shadows and into the light -a-Where it's bright and you might see all the colors you are -a-Or any color you wanna be that your mind can see -a-And wear them bright like a shining star -a-Why just be black and white? -a-No need to hide all those colors inside -a-'Cause when they shine up bright -a-It just feels right -a-To be living in color -a-We'll be living in color -a-To be living in color -a-We'll be living in color -a-Make up any colors that you can devise -a-Mix 'em up, watch the joy as it multiplies -a-Make a rainbow and you will see -a-How together we are like -a-One when we harmonize -a-Why just be black and white? -a-No need to hide all those colors inside -a-'Cause when we shine so bright -a-It just feels right -a-To be living in color -a-We'll be living in color -a-To be living in color -a-We'll be living in color -a-Hello, my friend is a big bright yellow -a-Violet's what you get when you're feeling mellow -a-Red is the part where your heart starts to glow -a-In the mood, in the groove, indigo -a-Blue is the sky spinnin' high as can be -a-Orange can amaze, bringin' days that are sunny -a-Green is serene, take a breath, feel new -a-Feel all the living colors -a-There's a rainbow in you -a-Now we're living in color -a-Yeah, we're living in color -a-Now we're living in color -a-Yeah, we're living in color -a-We're all living in color (living in color) -a-We're all living in color -a-We're all living in color (living in color) -a-We're all living in color |16|3
145|We got the beat|Hey! Hey! Hey! -a-Hey! Hey! Hey! -a-See the ponies trottin' down the street -a-Equestria is where they wanna meet -a-They all know where they wanna go -a-And they're trottin' in time -a-And they're trottin', yeah -a-They got the beat -a-They got the beat -a-They got the beat -a-Yeah, they got the beat -a-Go-go music really makes us dance -a-Do the pony, puts us in a trance -a-Do the watusi, just give us a chance -a-That's when we fall in line -a-'Cause we got the beat -a-We got the beat -a-We got the beat |17|1
146|We got this together|It's time to show 'em what you've got -a-It's time to go and get things done -a-But you don't have to do it on your own -a-'Cause you've got friends right here to make it fun -a-We got this, you got this -a-We got this together -a-Sometimes the pressure gets you down -a-And the clouds are dark and grey -a-Just kick them off and let the sun shine through -a-And scary as it seems, more help is on the way -a-'Cause friends have friends that wanna help out, too -a-We got this, you got this -a-We got this together -a-It's the Festival of Friendship -a-And we can get it done -a-A festival that they won't forget -a-A party to be proud of -a-A day of games and fun -a-Just you wait and see -a-A magic day in perfect harmony -a-You got this -a-We got this together -a-With friends and family, you are never alone -a-If you need help, we've got your back -a-You can be honest, let your problems be known -a-'Cause you got us to pick up the slack -a-We got this -a-Eeyup! -a-We got this together -a-Pay attention to the details -a-Every gem even-spaced -a-Make the colors perfect -a-Takin' one or two to taste -a-Inside and out, beautiful throughout -a-Generosity is what we're all about -a-You got this -a-You got this -a-We got this together -a-Today needs to be perfect, it all comes down to me -a-I don't know if I'm ready -a-For all the things they need me to be -a-I am the Princess of Friendship -a-But that is more than just a crown -a-It's a promise to bring ponies together -a-And never let anypony down -a-We've got an awful lot to bake -a-Each pony needs a piece of cake -a-Oh, wait! There's something better we can do -a-We're gonna need some more supplies -a-To make a really big surprise -a-She'll be so shocked—she's sure to love it, too! -a-You got this! -a-We got this together! -a-It's the Festival of Friendship -a-Together we are one -a-A day we will never forget -a-And now everything is ready -a-So when the day is done -a-The weather -a-The banquet -a-The style -a-And music |17|2
147|I'm the Friend You Need|This town is not a nice place -a-For little fillies all alone -a-There are lots of twists and corners -a-That could lead to the unknown -a-Let me guide your way -a-And I'll be sure to help you through -a-You could really use a friend out here -a-And luckily for you... -a-I'm the friend that you need -a-When you're lost and don't know what to do -a-I'm your pal, your amigo -a-Useful and resourceful, too -a-And my help, you'll concede -a-Is a plus guaranteed -a-You can call and I'll come running -a-Just follow my lead -a-'Cause I'm the friend you need! -a-He's a friend -a-Scaly Klugetowner: Quite a friend! -a-He's a friend indeed! -a-You need a bud to spot the danger -a-A pal to stop the creep -a-A chum and not a stranger to assist -a-You need a bro who is cunning -a-That can help you take the leap -a-A friend who knows what's lying in the mist -a-Don't fear these darkened alleys -a-They're scary, yes, I know -a-Why, you could use a friend -a-To protect you wherever you go -a-And such a dazzling beauty -a-Covered in dirt and muck -a-But now your fate is changing -a-Now you are in luck -a-'Cause I'm the friend that you need -a-When you're lost and don't know what to do -a-I'm your pal, your amigo -a-Lookin' out for friends like you -a-And my help, you'll concede -a-Is a plus guaranteed -a-Just call and I'll come running -a-We'll say it's agreed... -a-Here. Tell Verko, "My place, twenty minutes." I've got something that will "magically" erase all my debt. -a-'Cause I'm the friend you need! -a-He's a friend -a-Rarity: Quite a friend!] |17|3
148|Time to Be Awesome|I know the world can get you down -a-Things don't work out quite the way that you thought -a-Feeling like all your best days are done -a-Your fears and doubts are all you've got -a-But there's a light shining deep inside -a-Beneath those fears and doubts, so just squash 'em -a-And let it shine for all the world to see -a-That it is time, yeah, time to be awesome -a-Ah, ah, ah-ah, awesome! -a-It's time to be so awesome! -a-Ah, ah, ah-ah, awesome! -a-It's time to be so awesome! -a-You've no idea how hard it's been -a-It's time to be awesome! -a-This dull routine we've been forced to do -a-Don't let them rob you of who you are -a-Be awesome, it's all up to you -a-I feel the light stirring deep inside -a-It's like a tale still yet to be told -a-It's time to be awesome! -a-And now it's time to break the shackles free -a-And start living like the brave and the bold! -a-It's time to be awesome! -a-Let loose, be true, so awesome! -a-It's time to be awesome! -a-Go big, be you, so awesome! -a-We used to soar through the clouds in the skies -a-Elaborate schemes we would love to devise -a-We rescued our treasure and stored it away -a-Saving those gemstones for a rainy day -a-We see that light filling up our skies -a-So take the Storm King's orders and toss 'em -a-'Cause it's the time to let our colors fly -a-Hey, scallywags, it's time to be awesome! |17|4
149|One Small Thing|Hey, now, don't be sad -a-I know we cannot stay -a-But we've got a couple minutes -a-And a little time to play -a-I know you have important things -a-So it's okay, just go -a-But we can still pick one small, little thing -a-To do with you, y'know! -a-One small thing doesn't seem like a lot -a-One small thing, work with the time you've got -a-Soon, one small thing becomes two -a-After two, perhaps another few -a-Then one small thing is not so small -a-One small thing can be the biggest thing of all -a-All right now, since you're here -a-Let's see what we can do -a-Swim with the flow until you go -a-Together, me and you -a-I've got necklaces for everyfish -a-So what else do ya got? -a-Well, we could play the bubblefish -a-You'll like this one a lot! -a-One small thing, it's a good place to start (Just one small thing) -a-One small thing, and we don't seem so far apart (Don't seem apart) -a-Soon, one small thing leads to more -a-It's so much more than there was before -a-Just one small thing, and you will see -a-The start of something big for you and me -a-One small thing -a-Just one small thing -a-Or a tall thing -a-Just one tall thing -a-Or a sing thing -a-Just one sing-y thing -a-Or a bling thing -a-Just one bling-y thing -a-A conga thing -a-Yeah, a conga thing -a-Or a longah thing -a-Just one longah thing -a-A blue thing, true thing, you thing (Oooh-oooh) -a-A whee thing, sea thing, me thing (Oooh-oooh-oooh!) -a-So many things and everything until our time is done -a-There's one small thing for each and everyone! -a-One small thing, so much we can create -a-You and me, we started something great -a-It's so amazing, look around -a-At all the happy sights and sounds -a-One small thing is big, it's true -a-You did this all for us -a-I just wish there was one small thing -a-An extra special kind of thing -a-That we could do for you... |17|5
150|Open up your eyes|It's time you learned a lesson -a-It's time that you understand -a-Don't ever count on anybody else -a-In this or any other land -a-I once hoped for friendship -a-To find a place among my kind -a-But those were the childish wishes -a-Of someone who was blind -a-Open up your eyes -a-See the world from where I stand -a-Me, among the mighty -a-You, caged at my command -a-Open up your eyes -a-Give up your sweet fantasy land -a-It's time to grow up and get wise -a-Come now, little one, open up your eyes -a-We all start out the same -a-With simple naive trust -a-Shielded from the many ways -a-That life's not fair or just -a-But then there comes a moment -a-A simple truth that you must face -a-If you depend on others -a-You'll never find your place -a-And as you take that first step -a-Upon a path that's all your own -a-You see it all so clearly -a-The best way to survive is all alone -a-Open up your eyes -a-See the world from where I stand -a-Me, among the mighty -a-You, caged at my command -a-Open up your eyes -a-And behold the faded light -a-It's time to grow up and get wise -a-Come now, little one, open up your eyes |17|6
151|I can see a Rainbow|I know you, you're a special one -a-Some see crazy where I see love -a-You fall so low but soar so high -a-Big dreamers shoot for open sky -a-So much life in those open eyes -a-So much depth, you look for the light -a-But when your wounds open, you will cry -a-You'll cry out now and you'll question why -a-I can see a rainbow -a-In your tears as they fall on down -a-I can see your soul grow -a-Through the pain as they hit the ground -a-I can see a rainbow -a-In your tears as the sun comes out -a-As the sun comes out -a-I am here and I see your pain -a-Through the storms, through the clouds, the rain -a-I'm telling you you can not escape -a-You can do it, just feel, baby -a-I can see a rainbow -a-In your tears as they fall on down -a-I can see your soul grow -a-Through the pain as they hit the ground -a-I can see a rainbow -a-In your tears as the sun comes out -a-As the sun comes out -a-Here comes the sun smiling down -a-Here comes the sun smiling down -a-Here comes the sun smiling down -a-Smiling down -a-I can see a rainbow -a-In your tears as they fall on down -a-I can see your soul grow -a-Through the pain as they hit the ground -a-I can see a rainbow -a-In your tears as the sun comes out -a-As the sun comes out -a-I can see a rainbow (Here comes the sun) -a-In your tears as they fall on down -a-I can see your soul grow (Here comes the sun) -a-Through the pain as they hit the ground -a-I can see a rainbow (Here comes the sun) -a-In your tears as the sun comes out |17|7
152|Off To See The World|So, we wanna stay -a-But can't find peace while sittin' still -a-I guess we never will -a-We're on the way -a-We won't hurry back again -a-The journey is the end (oh) -a-I love this very moment -a-We're speedin' up, not slowin' -a-We might know we can't win -a-But we're dumb enough to try -a-We're going, there's no maybe -a-That's why they call us crazy -a-And we'll say if anybody asks us -a-"Hey (hey!), where you gonna go?" [clap clap] -a-We're off to see the world -a-We don't need to know (oh) -a-"Hey (hey!), where you gonna go?" [clap clap] -a-We're off to see the world -a-We don't need to know -a-We never need to know -a-Seekin' boundaries to break -a-Let's forget the ones we've made -a-So we carry on -a-Don't let good things pass us by -a-The time we're gone will be the best time of our life -a-I love this very moment -a-We're speedin' up, not slowin' -a-We might know we can't win -a-But we're dumb enough to try -a-We're going, there's no maybe -a-That's why they call us crazy -a-And we'll say if anybody asks us -a-"Hey (hey!), where you gonna go?" [clap clap] -a-We're off to see the world -a-We don't need to know (oh) -a-"Hey (hey!), where you gonna go?" [clap clap] -a-We're off to see the world -a-We don't need to know -a-So go tell 'em we won't stop -a-We know they can't change us -a-We're gonna go way off the map -a-To get ourselves back on the track -a-Go tell 'em we won't stop -a-We know they can't change us -a-No need to worry so much -a-We do whatever we want (oh) -a-"Hey (hey!), where you gonna go?" [clap clap] -a-We're off to see the world -a-We don't need to know (oh) -a-"Hey (hey!), where you gonna go?" [clap clap] -a-We're off to see the world -a-We don't need to know (oh) -a-Ohhhh-oh-oh-oh-oh-oh -a-Ohhhh-oh-oh-oh-oh-oh -a-Ohhhh-oh-oh-oh-oh-oh |17|8
